data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,dropout:,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,5,2.0545,2.2536,9.52156391930178,160.06369137763977,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,6,1.9950,2.1739,8.79226809127209,152.3554401397705,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,7,1.9805,2.1701,8.759067795624462,157.65334224700928,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,8,1.9707,2.1337,8.445976032633327,155.6580309867859,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,9,1.9606,2.1208,8.337952322008134,152.04751992225647,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,10,1.9502,2.1045,8.202910973634657,149.31122660636902,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,11,1.9401,2.1115,8.260786604250908,149.78727984428406,0.125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,12,1.9091,2.0938,8.115497544452762,156.6737163066864,0.03125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,13,1.9011,2.0912,8.095000144008717,154.2875895500183,0.03125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,14,1.8942,2.0852,8.04608411552762,156.11821031570435,0.03125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,15,1.8884,2.0856,8.049535942104779,161.3845248222351,0.03125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,16,1.8766,2.0799,8.003796570077606,151.6414759159088,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,17,1.8745,2.0780,7.988798407354678,149.11131119728088,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,18,1.8726,2.0781,7.9896174608635935,156.11544680595398,0.0078125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,19,1.8692,2.0748,7.9626538645533245,157.92259454727173,0.001953125,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/1-0,results/grid_af/summary_grid_af.csv,1,0,Futrell,IPA,True,False,0.2,20,1.8682,2.0750,7.9647101455390485,165.13971757888794,0.001953125,1-0
