data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/0-0,results/grid_dp/summary_grid_dp.csv,0,0,Futrell,IPA,True,False,20,1.8691,2.2805,9.781469057565001,141.5929582118988,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/0-0,results/grid_dp/summary_grid_dp.csv,0,0,Futrell,IPA,True,False,21,1.8691,2.2805,9.781469057565001,140.21098065376282,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/0-0,results/grid_dp/summary_grid_dp.csv,0,0,Futrell,IPA,True,False,22,1.8691,2.2805,9.781469057565001,137.77539372444153,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/0-0,results/grid_dp/summary_grid_dp.csv,0,0,Futrell,IPA,True,False,23,1.8691,2.2805,9.781471389649234,142.08531880378723,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/0-0,results/grid_dp/summary_grid_dp.csv,0,0,Futrell,IPA,True,False,24,1.8691,2.2805,9.781471389649234,143.99336695671082,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/0-0,results/grid_dp/summary_grid_dp.csv,0,0,Futrell,IPA,True,False,25,1.8691,2.2805,9.781471389649234,139.35094499588013,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,1,2.2720,2.4284,11.340885081712136,148.0168559551239,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,2,2.1379,2.3896,10.908799524457596,145.69010138511658,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,3,2.0994,2.3224,10.200223479669988,157.06493163108826,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_dp/1-0,results/grid_dp/summary_grid_dp.csv,1,0,Futrell,IPA,True,False,4,2.0757,2.2827,9.80347600012531,157.72666001319885,0.5,1-0
