data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/0-0,results/grid_nl/summary_grid_nl.csv,0,0,Futrell,IPA,True,False,19,2.0702,2.2201,9.208297067444963,116.51863074302673,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/0-0,results/grid_nl/summary_grid_nl.csv,0,0,Futrell,IPA,True,False,20,2.0706,2.2201,9.208297067444963,118.98337888717651,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/0-0,results/grid_nl/summary_grid_nl.csv,0,0,Futrell,IPA,True,False,21,2.0708,2.2201,9.208297067444963,118.44545006752014,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/0-0,results/grid_nl/summary_grid_nl.csv,0,0,Futrell,IPA,True,False,22,2.0708,2.2201,9.208297067444963,122.24533867835999,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/0-0,results/grid_nl/summary_grid_nl.csv,0,0,Futrell,IPA,True,False,23,2.0702,2.2201,9.208297067444963,116.91788220405579,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/0-0,results/grid_nl/summary_grid_nl.csv,0,0,Futrell,IPA,True,False,24,2.0708,2.2201,9.208297067444963,121.22818517684937,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,1,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/0-0,results/grid_nl/summary_grid_nl.csv,0,0,Futrell,IPA,True,False,25,2.0706,2.2201,9.208297067444963,119.44264221191406,7.450580596923828e-09,0-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,1,2.2730,2.3947,10.965303402343933,155.28277325630188,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,2,2.1353,2.3064,10.038528886029248,153.65695667266846,0.5,1-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.2,False,0,True,False,200,results/grid_nl/1-0,results/grid_nl/summary_grid_nl.csv,1,0,Futrell,IPA,True,False,3,2.0969,2.2449,9.439896813136807,155.28532600402832,0.5,1-0
